 # Ind   alpha  r  the  phi  sigma_r   sigma_h   score #
 #   0 generation   #
8  10   74   28   635   2142.86   60000
9  10   71   28   532   2142.86   60000
10  10   71   28   532   2142.86   40000
11  10   71   28   532   2142.86   60000
12  10   70   0   506   2142.86   60000
13  10   70   28   532   2142.86   60000
14  90   71   0   300   2714.29   60000
15  10   70   28   532   2142.86   60000
16  50   71   28   532   2142.86   40000
17  10   71   28   429   2142.86   60000
18  10   71   28   429   2142.86   60000
19  30   71   28   532   2142.86   60000
20  50   70   85   583   2714.29   60000
21  10   71   28   532   2714.29   60000
22  10   74   85   583   2142.86   60000
23  10   70   28   532   2142.86   50000

 #   32 generation   #
0  10   71   28   532   2142.86   60000
1  10   71   28   532   2142.86   60000
2  10   70   28   532   2714.29   50000
3  40   71   28   532   2142.86   60000
4  10   70   28   532   2142.86   60000
5  10   71   28   532   2714.29   60000
6  10   71   28   532   2142.86   40000
7  10   71   28   532   2714.29   60000
8  10   71   28   532   2142.86   60000
9  10   71   28   532   2142.86   40000
10  10   70   28   532   2142.86   60000
11  10   71   28   532   2142.86   60000
12  10   70   28   532   1000   50000
13  10   70   28   532   2142.86   60000
14  10   71   28   532   2428.57   100000
15  90   71   28   532   2142.86   40000
16  10   71   28   532   2142.86   60000
17  0   71   28   532   2142.86   60000
18  10   71   28   532   2142.86   60000
19  10   77   28   532   2142.86   60000
20  10   71   28   532   2142.86   40000
21  10   71   28   532   2142.86   60000
22  0   71   28   532   2142.86   100000
23  10   74   57   558   2142.86   60000

 #   33 generation   #
0  10   71   28   532   2142.86   60000
1  10   71   28   532   2142.86   60000
2  10   71   28   532   2714.29   60000
3  10   71   28   532   2142.86   50000
4  10   70   28   635   2714.29   100000
5  10   71   28   532   2428.57   50000
6  10   71   28   635   2142.86   60000
7  0   71   28   532   2142.86   100000
8  20   71   28   532   2142.86   80000
9  10   74   28   532   2142.86   100000
10  10   71   28   532   2142.86   60000
11  10   71   28   532   2142.86   60000
12  10   71   28   532   2714.29   60000
13  10   71   28   532   2142.86   40000
14  10   71   28   532   2142.86   60000
15  10   71   28   532   2142.86   60000
16  10   71   28   532   2142.86   60000
17  10   71   28   532   2714.29   60000
18  10   70   28   325   2714.29   60000
19  10   71   28   532   2142.86   60000
20  10   71   28   532   2142.86   60000
21  10   74   28   532   2142.86   60000
22  10   71   28   532   2142.86   60000
23  10   71   28   532   2142.86   60000

 #   34 generation   #
0  10   71   28   532   2142.86   60000
1  10   71   28   532   2142.86   60000
2  10   71   28   532   2142.86   60000
3  10   71   28   532   2714.29   60000
4  10   77   28   532   2428.57   60000
5  10   71   28   532   2142.86   50000
6  10   71   0   506   2142.86   60000
7  10   74   28   635   2142.86   60000
8  10   71   28   635   2142.86   60000
9  10   71   28   532   2142.86   50000
10  10   71   28   532   2142.86   60000
11  10   71   28   532   2142.86   70000
12  10   71   28   532   2142.86   60000
13  50   71   28   532   2142.86   60000
14  10   71   28   532   2714.29   60000
15  10   71   28   532   2142.86   40000
16  10   71   85   583   2142.86   60000
17  10   71   28   532   2714.29   100000
18  10   71   28   532   2142.86   60000
19  10   71   28   532   2142.86   50000
20  10   71   28   532   2714.29   60000
21  10   71   28   532   2142.86   60000
22  10   71   28   532   2142.86   60000
23  10   71   42   545   2142.86   60000

 #   35 generation   #
0  10   71   28   532   2142.86   70000
1  10   71   28   532   2142.86   60000
2  10   71   28   325   2142.86   60000
3  10   71   42   545   2142.86   60000
4  10   71   28   532   2142.86   80000
5  10   71   28   532   2142.86   50000
6  10   71   28   532   2142.86   60000
7  10   71   28   532   2714.29   40000
8  10   71   85   583   2142.86   60000
9  10   71   28   325   2142.86   60000
10  10   71   28   635   2142.86   30000
11  10   71   28   532   2142.86   100000
12  10   71   28   325   2714.29   60000
13  10   71   28   532   2714.29   60000
14  10   74   28   532   2142.86   50000
15  90   71   28   635   2714.29   60000
16  10   71   28   532   2142.86   40000
17  30   71   0   506   2142.86   90000
18  10   74   28   532   2142.86   50000
19  0   71   28   532   2142.86   80000
20  10   71   28   532   2142.86   60000
21  10   71   28   532   3000   50000
22  10   74   0   506   2142.86   60000
23  10   71   28   532   2714.29   60000

 #   36 generation   #
0  10   74   0   506   2142.86   60000
1  10   71   28   532   2142.86   70000
2  10   71   28   532   2142.86   60000
3  10   71   28   532   2142.86   70000
4  10   74   28   532   2142.86   50000
5  10   74   0   506   2142.86   60000
6  10   74   0   506   2142.86   60000
7  10   74   0   506   2142.86   60000
8  10   71   28   532   2142.86   60000
9  10   74   28   532   2142.86   50000
10  10   71   28   325   2142.86   80000
11  10   71   28   532   2714.29   60000
12  10   71   0   506   2142.86   60000
13  10   74   85   583   2142.86   60000
14  10   71   42   545   2142.86   50000
15  10   71   28   532   2142.86   60000
16  10   74   28   532   2142.86   60000
17  10   70   0   609   2142.86   50000
18  10   74   42   545   2142.86   60000
19  10   71   0   506   2142.86   60000
20  10   74   28   532   2142.86   60000
21  10   71   0   506   2428.57   60000
22  10   71   28   532   2142.86   60000
23  10   71   28   532   2142.86   50000

 #   37 generation   #
0  10   74   0   506   2142.86   60000
1  10   74   0   506   2142.86   60000
2  10   71   28   532   2142.86   50000
3  10   74   0   506   2142.86   80000
4  10   71   28   532   2142.86   60000
5  10   74   28   325   2142.86   60000
6  10   71   0   506   2142.86   60000
7  10   80   28   532   2142.86   60000
8  30   74   28   532   2142.86   100000
9  10   71   28   532   2142.86   60000
10  10   71   28   532   2142.86   50000
11  10   74   57   558   2142.86   60000
12  10   71   85   583   1000   60000
13  10   74   57   558   2142.86   60000
14  10   71   85   583   2142.86   50000
15  10   74   28   532   2142.86   50000
16  50   74   28   532   2142.86   60000
17  10   71   0   506   2142.86   60000
18  10   74   0   506   2142.86   50000
19  10   74   28   532   2142.86   60000
20  10   71   0   506   2142.86   60000
21  10   71   28   532   2428.57   50000
22  10   71   28   532   2142.86   60000
23  10   71   28   532   2142.86   60000

 #   38 generation   #
0  10   74   0   506   2142.86   60000
1  10   74   0   506   2142.86   60000
2  10   71   28   532   2142.86   40000
3  10   74   28   532   2142.86   100000
4  10   71   14   519   2142.86   50000
5  10   71   28   532   2142.86   60000
6  10   71   28   532   2142.86   60000
7  10   74   28   532   2142.86   60000
8  20   71   28   532   2142.86   60000
9  10   71   28   532   2142.86   60000
10  10   74   28   532   2142.86   60000
11  10   71   0   506   2142.86   60000
12  30   74   0   506   2142.86   60000
13  10   74   57   558   2142.86   60000
14  10   70   85   583   2142.86   60000
15  10   71   28   532   2142.86   60000
16  10   71   28   532   2428.57   50000
17  10   71   85   583   2142.86   50000
18  10   71   0   506   2142.86   60000
19  10   74   28   532   2142.86   60000
20  10   74   28   532   2142.86   50000
21  10   71   0   506   2428.57   60000
22  10   74   28   635   2428.57   100000
23  10   74   0   506   2142.86   60000

 #   39 generation   #
0  10   74   0   506   2142.86   60000
1  10   74   0   506   2142.86   60000
2  10   74   0   506   2142.86   60000
3  10   74   0   506   2142.86   60000
4  10   80   0   403   2142.86   60000
5  10   74   28   532   2142.86   60000
6  10   71   28   532   2142.86   60000
7  90   74   28   532   2142.86   60000
8  10   71   28   532   2142.86   60000
9  10   71   28   532   2142.86   60000
10  0   74   0   506   2142.86   60000
11  10   71   28   532   2142.86   60000
12  20   74   0   506   2142.86   60000
13  10   71   28   532   2142.86   60000
14  50   74   0   506   2142.86   60000
15  10   74   0   506   2142.86   60000
16  10   77   28   532   2142.86   60000
17  10   71   28   325   2142.86   50000
18  10   74   28   532   2142.86   60000
19  10   71   0   506   2142.86   60000
20  10   71   28   532   2428.57   60000
21  10   71   57   558   2142.86   60000
22  10   74   14   519   2142.86   60000
23  10   74   0   506   2142.86   60000

 #   40 generation   #
0  10   74   0   506   2142.86   60000
1  10   74   0   506   2142.86   60000
2  10   74   28   532   2142.86   60000
3  10   71   0   506   2142.86   60000
4  10   74   28   635   2142.86   60000
5  20   71   0   506   2142.86   60000
6  0   74   0   506   2142.86   60000
7  10   71   28   532   2428.57   60000
8  10   71   28   532   2142.86   60000
9  10   74   14   519   2142.86   40000
10  10   71   0   506   2142.86   60000
11  10   74   14   519   2142.86   50000
12  10   74   28   532   2142.86   60000
13  10   71   14   519   2142.86   60000
14  10   74   0   506   2142.86   60000
15  10   74   14   519   2142.86   60000
16  30   74   14   519   2142.86   60000
17  0   74   0   506   2142.86   60000
18  10   77   0   403   2142.86   60000
19  10   74   28   635   2142.86   60000
20  10   74   28   532   2142.86   60000
21  30   71   0   506   2142.86   60000
22  10   74   0   609   2142.86   60000
23  10   71   28   532   2142.86   60000

